age,job,marital,education,default,balance,housing,day,month,duration,loan
42,services,married,secondary,no,154,yes,14,may,346,no
35,blue-collar,married,secondary,no,1949,yes,2,jun,200,no
59,blue-collar,married,secondary,no,2605,no,30,jan,85,no
44,technician,married,secondary,no,5163,no,11,aug,48,no
34,management,married,tertiary,no,557,yes,16,jul,513,no
36,technician,divorced,tertiary,no,119,no,23,jul,127,no
43,management,married,tertiary,no,0,yes,5,feb,280,no
45,unknown,married,unknown,no,356,no,11,aug,212,no
29,technician,single,secondary,no,1395,yes,26,may,61,no
29,services,single,secondary,no,20,yes,15,may,431,no
40,technician,married,tertiary,no,84,no,28,aug,715,no
31,blue-collar,single,secondary,no,609,yes,14,apr,1126,no
29,technician,single,secondary,no,1856,yes,18,may,134,yes
37,services,single,secondary,no,608,no,14,may,380,no
35,admin.,single,secondary,no,0,no,7,jul,480,yes
35,entrepreneur,married,tertiary,no,1859,yes,14,jul,227,no
39,services,divorced,secondary,no,282,yes,17,jul,243,no
28,student,single,secondary,no,154,yes,20,may,21,no
31,services,single,secondary,no,222,yes,13,may,168,no
34,housemaid,married,tertiary,no,897,no,12,aug,197,no
31,entrepreneur,single,secondary,no,131,yes,21,jul,157,no
51,blue-collar,married,primary,no,0,no,8,may,384,no
53,management,married,tertiary,no,37,no,28,aug,51,no
34,admin.,single,secondary,no,1704,yes,15,may,218,no
42,technician,married,secondary,no,314,no,27,aug,11,no
33,technician,married,secondary,no,399,yes,7,may,143,no
29,self-employed,single,tertiary,no,300,no,3,feb,125,no
25,services,single,secondary,no,382,yes,13,may,392,no
42,services,married,secondary,no,1301,yes,21,jul,510,no
46,unemployed,divorced,secondary,no,0,no,30,jul,638,no
52,technician,married,secondary,no,930,yes,2,jun,94,no
60,management,divorced,primary,no,21,no,14,jul,113,yes
25,services,single,secondary,no,111,no,7,jul,316,yes
55,technician,single,secondary,no,1199,no,4,may,159,yes
37,unemployed,divorced,tertiary,no,1085,no,25,aug,146,no
49,blue-collar,married,primary,no,230,no,30,jun,176,yes
42,entrepreneur,married,primary,no,558,yes,6,may,186,no
32,technician,single,tertiary,no,127,yes,27,aug,20,no
43,technician,married,primary,no,4844,yes,19,nov,434,no
26,student,single,unknown,no,826,no,29,jan,177,no
41,technician,single,secondary,no,30,no,23,may,1003,no
30,management,single,tertiary,no,2708,no,19,nov,479,no
42,services,married,secondary,no,108,yes,13,may,225,yes
34,blue-collar,married,secondary,no,577,no,14,may,337,no
20,student,single,tertiary,no,2764,yes,29,may,139,no
45,unknown,married,unknown,no,2834,no,4,aug,112,no
58,retired,married,secondary,no,-324,yes,7,may,229,no
51,management,married,tertiary,no,4,yes,21,nov,58,no
55,management,married,unknown,no,559,no,28,jan,271,no
31,technician,single,secondary,no,271,yes,5,may,269,no
42,housemaid,single,primary,no,5774,yes,15,may,54,no
48,blue-collar,married,primary,no,816,yes,31,jul,114,no
62,retired,married,secondary,no,3,no,4,aug,151,no
40,admin.,divorced,secondary,no,274,yes,25,jul,53,yes
37,management,married,tertiary,no,11265,no,18,jun,417,no
39,housemaid,divorced,secondary,no,70,no,4,jun,346,no
34,blue-collar,married,secondary,no,405,yes,21,may,103,no
52,technician,married,secondary,no,22755,yes,29,may,70,no
35,admin.,married,secondary,no,557,yes,17,jun,54,no
56,admin.,married,secondary,no,1554,yes,6,feb,15,yes
37,blue-collar,married,primary,no,89,no,8,jul,336,yes
35,blue-collar,married,secondary,no,444,yes,15,apr,244,no
31,student,single,tertiary,no,4951,no,28,jun,150,no
42,admin.,single,secondary,no,30,yes,4,feb,98,no
27,services,married,secondary,no,1,no,29,jan,528,no
33,technician,single,secondary,no,0,no,3,jul,1106,no
31,management,single,tertiary,no,0,yes,30,apr,97,no
53,blue-collar,married,secondary,no,1093,yes,16,jun,244,yes
56,technician,divorced,secondary,no,1561,no,13,aug,75,no
80,retired,married,primary,no,1861,no,14,apr,563,no
63,housemaid,married,primary,no,333,no,1,oct,321,no
37,entrepreneur,married,tertiary,no,342,yes,6,jun,212,no
43,admin.,married,secondary,no,388,yes,19,nov,111,no
62,retired,married,primary,no,1515,yes,19,oct,131,no
25,admin.,single,secondary,no,654,no,8,apr,216,no
51,services,married,secondary,no,-467,no,9,jun,216,no
39,blue-collar,married,primary,no,398,yes,12,may,256,no
47,technician,married,secondary,no,0,no,11,nov,74,no
39,blue-collar,married,primary,no,12848,yes,5,jun,337,no
32,technician,single,secondary,no,5205,no,20,nov,352,no
30,management,married,tertiary,no,-181,yes,19,nov,621,no
34,management,married,tertiary,no,250,no,9,dec,787,no
41,admin.,divorced,secondary,no,110,yes,5,feb,76,yes
44,management,married,tertiary,no,445,no,6,feb,135,yes
43,management,married,tertiary,no,175,yes,17,apr,129,no
30,technician,single,secondary,no,458,no,20,nov,51,no
46,management,married,secondary,no,5127,no,6,aug,472,no
36,blue-collar,married,secondary,no,928,no,17,apr,224,no
56,admin.,married,secondary,no,105,no,15,jul,80,no
44,self-employed,single,tertiary,no,18558,yes,20,nov,51,no
37,technician,single,secondary,yes,375,no,9,jun,223,no
36,management,divorced,tertiary,no,133,yes,9,may,117,no
24,management,married,secondary,no,2278,yes,27,may,77,no
49,technician,single,unknown,no,443,no,20,jun,25,no
69,services,married,unknown,no,23592,no,3,jul,837,no
47,housemaid,divorced,primary,no,61,no,29,jul,69,no
29,services,single,secondary,no,192,no,30,jan,327,no
31,technician,single,secondary,no,628,yes,12,may,1083,no
42,management,married,secondary,no,372,yes,31,jul,130,no
30,management,single,tertiary,no,222,no,4,feb,111,yes
26,admin.,married,secondary,no,2469,no,16,jul,136,no
37,unemployed,married,secondary,no,459,no,20,nov,109,no
28,blue-collar,married,primary,no,254,yes,20,apr,149,no
36,management,divorced,tertiary,no,563,no,20,jun,10,no
46,blue-collar,married,primary,no,-29,yes,12,may,322,no
58,blue-collar,married,primary,no,494,no,14,aug,171,no
46,blue-collar,married,secondary,no,781,no,13,may,152,no
47,management,married,primary,no,2793,yes,25,jul,102,no
50,services,married,secondary,no,1134,no,18,jun,53,no
47,technician,married,tertiary,no,4568,no,9,jun,100,no
26,student,single,secondary,no,0,yes,5,may,610,no
42,technician,married,tertiary,no,1189,no,5,jun,323,no
34,technician,single,secondary,no,692,yes,20,may,254,no
46,management,married,tertiary,no,716,yes,8,may,557,yes
51,admin.,divorced,secondary,no,520,no,10,jul,157,yes
52,unemployed,married,tertiary,no,2133,no,18,jul,90,yes
38,technician,single,secondary,no,0,no,22,aug,305,no
44,management,married,tertiary,no,70,no,20,aug,165,no
52,admin.,single,unknown,no,872,yes,18,may,82,no
32,management,married,tertiary,no,2458,yes,4,may,77,no
35,self-employed,single,tertiary,no,-30,no,4,feb,218,no
36,blue-collar,married,primary,no,409,yes,11,jun,81,no
37,self-employed,divorced,tertiary,no,60,no,4,jul,426,yes
26,management,divorced,tertiary,no,667,no,19,jun,177,no
32,admin.,single,secondary,no,620,no,17,apr,211,no
46,admin.,divorced,secondary,no,-60,no,17,nov,117,no
50,entrepreneur,married,primary,no,237,yes,30,may,184,yes
43,management,married,secondary,no,373,yes,28,may,54,no
55,unemployed,married,primary,no,1221,no,8,jul,108,yes
35,blue-collar,married,secondary,no,0,yes,8,apr,519,yes
45,technician,married,secondary,no,999,yes,16,may,656,no
48,technician,married,unknown,no,67,yes,14,may,328,no
31,technician,married,secondary,yes,-463,yes,28,may,210,no
46,blue-collar,married,primary,no,7934,yes,19,may,123,no
50,entrepreneur,divorced,tertiary,no,816,no,19,nov,630,no
53,technician,married,tertiary,no,2557,no,29,jul,95,no
36,entrepreneur,married,secondary,no,546,no,9,feb,297,no
50,entrepreneur,married,secondary,no,78,no,4,jun,143,no
40,management,married,tertiary,no,24450,no,25,aug,73,no
39,admin.,divorced,secondary,no,765,no,9,jun,155,no
38,management,single,tertiary,no,91,yes,19,may,492,no
32,technician,single,tertiary,no,703,yes,3,feb,489,no
31,technician,married,secondary,no,589,yes,21,may,151,yes
41,admin.,married,secondary,no,0,no,20,jun,89,no
41,self-employed,single,tertiary,no,1755,no,11,jun,152,no
58,retired,married,primary,no,269,yes,16,may,38,no
36,technician,married,secondary,no,432,yes,11,may,61,no
54,self-employed,divorced,primary,no,4382,yes,18,may,193,no
32,services,married,secondary,no,109,yes,2,jun,364,no
54,retired,divorced,primary,no,52,no,19,jun,184,no
46,blue-collar,married,secondary,no,922,no,14,jul,151,yes
31,blue-collar,married,secondary,no,1779,yes,5,jun,85,no
34,technician,divorced,secondary,no,8,yes,6,may,569,no
46,blue-collar,married,primary,no,-271,yes,25,jul,65,no
45,admin.,married,secondary,no,0,no,19,aug,145,no
30,management,married,tertiary,no,14,no,24,jul,90,no
38,admin.,married,secondary,no,215,yes,6,jun,173,yes
31,student,single,tertiary,no,307,no,20,nov,597,no
30,entrepreneur,single,secondary,no,265,yes,3,jun,67,yes
43,admin.,married,secondary,no,323,yes,12,may,43,yes
26,management,single,tertiary,no,800,yes,30,jan,405,no
32,technician,single,tertiary,no,392,yes,21,nov,148,no
33,services,single,secondary,no,406,yes,5,feb,61,no
40,blue-collar,married,primary,no,104,yes,26,may,470,no
47,housemaid,divorced,secondary,no,1453,no,12,jun,303,no
34,blue-collar,single,tertiary,no,1168,no,6,feb,163,no
39,blue-collar,married,primary,no,766,yes,3,jun,350,no
49,blue-collar,married,tertiary,no,1784,no,12,jun,753,no
41,blue-collar,divorced,secondary,no,3,yes,31,jul,228,no
45,technician,married,secondary,no,1412,yes,11,may,764,no
45,technician,married,secondary,no,-312,yes,16,jul,268,no
54,housemaid,married,primary,no,167,yes,22,jul,106,no
34,services,single,secondary,no,1239,yes,23,may,164,no
44,blue-collar,married,secondary,no,776,yes,29,may,306,no
56,admin.,single,secondary,no,-13,no,16,jun,52,no
60,admin.,divorced,secondary,no,4519,no,2,feb,152,no
56,retired,married,tertiary,no,5769,no,20,jun,15,no
60,retired,married,primary,no,414,no,8,may,395,no
57,entrepreneur,married,tertiary,no,958,no,6,jun,250,no
29,blue-collar,single,secondary,no,922,yes,18,may,72,no
39,management,married,secondary,no,1585,yes,30,jan,82,no
33,blue-collar,single,primary,no,910,yes,20,apr,42,no
61,retired,married,primary,no,3738,no,6,feb,188,no
58,management,single,tertiary,no,1387,yes,3,feb,140,no
27,blue-collar,single,secondary,yes,-3,yes,19,may,265,no
37,services,married,secondary,no,144,yes,20,apr,724,no
34,technician,single,secondary,yes,103,yes,24,jul,147,yes
35,admin.,married,secondary,no,0,yes,20,apr,18,no
35,management,married,tertiary,no,-547,yes,14,aug,101,no
49,management,divorced,tertiary,no,9326,yes,3,jun,166,no
34,services,divorced,secondary,no,1281,no,5,feb,237,no
34,blue-collar,married,primary,no,267,yes,7,may,362,no
48,management,married,tertiary,yes,0,no,9,feb,18,yes
55,admin.,married,secondary,no,512,no,18,aug,115,no
47,admin.,single,secondary,no,3531,yes,7,jul,49,no
52,management,married,tertiary,no,4358,no,31,jul,30,no
30,management,single,tertiary,no,222,yes,12,aug,112,no
54,retired,divorced,primary,no,22,no,20,jun,23,no
40,management,divorced,tertiary,no,37,yes,16,may,412,no
43,technician,married,tertiary,no,591,yes,8,aug,889,no
53,management,married,tertiary,no,12,no,27,aug,345,no
25,admin.,single,secondary,no,131,yes,9,may,237,yes
51,admin.,divorced,secondary,no,228,yes,6,may,136,no
45,blue-collar,married,primary,no,1794,yes,14,may,174,no
42,management,married,secondary,yes,-34,no,5,feb,176,no
35,technician,married,tertiary,no,416,no,11,aug,591,no
37,management,divorced,tertiary,no,1170,yes,18,may,106,yes
43,blue-collar,married,primary,no,0,yes,12,may,3,no
42,services,divorced,secondary,no,466,no,28,jan,48,no
58,technician,married,secondary,no,1463,yes,12,aug,110,no
43,technician,divorced,secondary,no,6835,no,19,nov,187,no
29,technician,single,secondary,yes,-397,yes,28,may,114,no
39,blue-collar,married,secondary,no,5222,yes,28,may,102,no
59,retired,married,primary,no,0,yes,28,jul,20,no
36,services,married,secondary,no,526,yes,17,apr,333,no
44,management,divorced,tertiary,no,2422,yes,16,apr,399,no
34,admin.,married,secondary,no,430,yes,21,jul,82,no
49,management,married,tertiary,no,20,yes,4,feb,117,no
26,technician,single,secondary,no,-211,yes,23,may,164,no
51,housemaid,married,primary,no,1337,no,30,jul,74,no
37,entrepreneur,married,tertiary,no,4798,yes,20,may,156,no
33,admin.,married,secondary,no,1077,yes,18,may,432,no
36,services,single,secondary,no,9713,yes,27,may,72,no
34,technician,married,tertiary,no,5547,yes,19,aug,73,no
45,blue-collar,married,primary,no,2433,no,6,aug,133,no
38,services,married,secondary,no,105,no,30,jul,244,no
40,technician,divorced,secondary,no,275,no,13,aug,409,no
54,management,married,primary,no,366,yes,15,may,589,no
34,services,married,secondary,no,-315,yes,8,may,56,no
51,management,single,tertiary,yes,-55,yes,11,may,281,no
46,technician,married,secondary,no,0,no,28,aug,63,no
52,services,married,secondary,no,2993,no,11,mar,96,no
38,services,single,primary,no,3715,yes,13,may,41,no
26,management,single,tertiary,no,-8,no,13,aug,402,no
39,admin.,married,secondary,no,1577,yes,4,jun,282,no
54,management,married,tertiary,no,588,no,13,aug,327,no
44,self-employed,married,primary,no,0,no,20,nov,843,no
52,management,divorced,secondary,no,944,no,9,jun,119,yes
43,unemployed,married,primary,no,9,yes,6,may,472,yes
45,technician,married,secondary,no,144,yes,14,jul,154,yes
38,services,single,tertiary,no,1222,yes,5,jun,237,no
59,technician,married,secondary,no,0,no,29,aug,62,no
40,blue-collar,married,secondary,no,668,yes,17,apr,156,no
34,blue-collar,married,unknown,no,568,yes,25,jul,256,no
41,technician,married,secondary,no,0,no,29,aug,141,no
36,management,married,tertiary,no,-861,yes,28,jul,53,yes
40,admin.,single,secondary,no,877,yes,21,nov,12,no
39,student,single,tertiary,no,1107,yes,20,apr,407,no
34,management,single,tertiary,no,757,no,18,aug,37,no
31,management,single,tertiary,no,30,no,8,aug,161,no
32,technician,single,secondary,no,287,yes,21,may,59,no
53,blue-collar,married,secondary,no,3079,no,5,apr,759,no
28,management,single,tertiary,no,3238,yes,19,may,7,no
38,blue-collar,single,secondary,no,1012,yes,17,nov,69,yes
50,blue-collar,divorced,secondary,no,203,yes,19,nov,265,no
36,housemaid,married,secondary,no,2880,no,12,jun,283,no
23,student,single,secondary,no,486,no,3,mar,87,no
51,management,married,unknown,no,1708,no,29,jan,92,no
51,management,married,tertiary,no,10635,yes,5,may,336,no
35,services,married,secondary,no,1728,yes,17,apr,865,no
32,self-employed,married,secondary,no,67,no,5,aug,153,no
60,housemaid,divorced,secondary,no,387,yes,4,jun,235,no
34,management,married,secondary,no,56,yes,20,nov,311,no
58,unemployed,married,secondary,no,18,no,31,jul,70,no
58,management,married,tertiary,no,0,no,20,jun,22,no
34,technician,single,secondary,no,174,no,11,may,259,no
38,management,divorced,tertiary,no,162,no,25,aug,323,no
34,services,married,secondary,no,-16,yes,5,may,78,yes
31,admin.,married,secondary,no,113,yes,18,nov,474,no
46,unemployed,married,secondary,no,2940,yes,29,may,195,no
36,admin.,married,secondary,no,1954,yes,20,nov,158,yes
35,admin.,single,secondary,no,182,yes,3,jun,117,no
42,services,single,secondary,no,247,yes,31,jul,114,no
28,technician,married,primary,no,-58,yes,8,may,74,no
39,technician,single,secondary,no,1685,yes,8,may,319,no
39,services,single,tertiary,no,410,no,19,jun,266,no
39,admin.,married,secondary,no,-367,yes,16,apr,667,no
43,technician,divorced,secondary,no,6835,no,20,jun,262,no
69,retired,married,primary,no,2398,no,12,apr,161,no
43,blue-collar,married,secondary,no,-312,yes,20,jun,26,no
36,blue-collar,married,primary,no,2079,yes,19,may,403,yes
38,technician,married,unknown,no,573,yes,6,may,87,no
38,management,single,secondary,no,399,yes,11,aug,367,no
37,management,married,tertiary,no,57,no,30,apr,96,no
37,admin.,married,secondary,no,641,yes,5,jun,42,no
31,management,married,tertiary,no,1575,no,12,aug,178,no
31,services,single,secondary,no,-475,yes,12,may,232,no
32,management,married,tertiary,no,128,yes,28,jul,320,no
42,technician,divorced,secondary,no,305,yes,28,aug,82,no
46,self-employed,married,tertiary,no,-80,yes,12,may,112,no
35,technician,married,secondary,no,198,no,27,aug,282,no
31,management,married,tertiary,no,1170,no,20,aug,200,no
60,admin.,divorced,secondary,no,683,no,8,nov,507,no
55,retired,married,secondary,no,2312,no,12,jun,60,no
45,blue-collar,married,secondary,no,28,no,4,feb,215,yes
33,admin.,single,secondary,no,-15,no,12,may,326,no
48,admin.,married,secondary,no,476,no,5,jun,489,no
36,blue-collar,divorced,primary,no,0,no,14,may,543,no
37,services,married,secondary,no,217,yes,11,may,152,no
37,technician,married,secondary,no,157,yes,7,may,238,no
54,technician,divorced,secondary,no,83,yes,6,may,190,no
40,technician,divorced,tertiary,no,1871,yes,17,nov,64,no
44,technician,married,secondary,no,11016,no,9,jun,252,no
46,technician,married,secondary,no,4023,yes,7,aug,131,no
37,management,married,tertiary,no,-57,yes,31,jul,37,no
57,retired,married,secondary,no,91,no,3,jul,256,yes
43,admin.,married,secondary,no,506,no,20,jun,398,no
33,technician,single,secondary,no,161,no,25,aug,66,no
